study_accession	experiment_accession	experiment_title	experiment_desc	organism_taxid 	organism_name	library_strategy	library_source	library_selection	sample_accession	sample_title	instrument	total_spots	total_size	run_accession	run_total_spots	run_total_bases
SRP253798	SRX8070680	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439264		NextSeq 550	402247	53062422	SRR11494515	402247	118072033
SRP253798	SRX8070679	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439263		NextSeq 550	384832	50644280	SRR11494516	384832	113115228
SRP253798	SRX8070678	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439262		NextSeq 550	420254	55568712	SRR11494517	420254	123806961
SRP253798	SRX8070677	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439261		NextSeq 550	402240	52918368	SRR11494518	402240	118155944
SRP253798	SRX8070676	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439260		NextSeq 550	622900	87615076	SRR11494519	622900	183225545
SRP253798	SRX8070675	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439259		NextSeq 550	406074	53237090	SRR11494520	406074	119225140
SRP253798	SRX8070674	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439258		NextSeq 550	405135	53451816	SRR11494521	405135	118719775
SRP253798	SRX8070673	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439256		NextSeq 550	415394	54685841	SRR11494522	415394	122156134
SRP253798	SRX8070672	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439257		NextSeq 550	67295	8941564	SRR11494523	67295	19573540
SRP253798	SRX8070671	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439255		NextSeq 550	429753	56732108	SRR11494524	429753	126492538
SRP253798	SRX8070670	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439254		NextSeq 550	580392	81166836	SRR11494525	580392	169612287
SRP253798	SRX8070669	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439253		NextSeq 550	181523	24122049	SRR11494526	181523	53293917
SRP253798	SRX8070668	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439252		NextSeq 550	365173	47711606	SRR11494527	365173	106589412
SRP253798	SRX8070667	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439251		NextSeq 550	398652	52721482	SRR11494528	398652	117242728
SRP253798	SRX8070666	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439250		NextSeq 550	426633	56050951	SRR11494529	426633	125470328
SRP253798	SRX8070665	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439248		NextSeq 550	620630	87413345	SRR11494530	620630	182564247
SRP253798	SRX8070664	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439249		NextSeq 550	494732	64077956	SRR11494531	494732	144812974
SRP253798	SRX8070663	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439247		NextSeq 550	426097	56040100	SRR11494532	426097	125453806
SRP253798	SRX8070662	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439246		NextSeq 550	538120	69847767	SRR11494533	538120	157534661
SRP253798	SRX8070661	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439245		NextSeq 550	350721	46359689	SRR11494534	350721	103285406
SRP253798	SRX8070660	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439244		NextSeq 550	489707	63507639	SRR11494535	489707	144346234
SRP253798	SRX8070659	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439243		NextSeq 550	498432	64540087	SRR11494536	498432	146354455
SRP253798	SRX8070658	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439242		NextSeq 550	514955	72253875	SRR11494537	514955	150886693
SRP253798	SRX8070657	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439241		NextSeq 550	414995	54607078	SRR11494538	414995	122036248
SRP253798	SRX8070656	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439240		NextSeq 550	582184	75060488	SRR11494539	582184	169957139
SRP253798	SRX8070655	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439239		Illumina iSeq 100	281650	36710126	SRR11494540	281650	82900377
SRP253798	SRX8070654	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439238		NextSeq 550	238718	31462939	SRR11494541	238718	69849957
SRP253798	SRX8070653	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439237		Illumina iSeq 100	320686	41890341	SRR11494542	320686	94194734
SRP253798	SRX8070652	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439236		Illumina iSeq 100	338678	43485185	SRR11494543	338678	97527697
SRP253798	SRX8070651	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439235		Illumina iSeq 100	311991	40670285	SRR11494544	311991	91485736
SRP253798	SRX8070650	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439234		NextSeq 550	418131	58591763	SRR11494545	418131	122472051
SRP253798	SRX8070649	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439233		NextSeq 550	418398	58617078	SRR11494546	418398	122520796
SRP253798	SRX8070648	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439232		NextSeq 550	460151	64284699	SRR11494547	460151	134896674
SRP253798	SRX8070647	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439231		NextSeq 550	512124	72740292	SRR11494548	512124	150810757
SRP253798	SRX8070646	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439230		NextSeq 550	448855	62697539	SRR11494549	448855	131235417
SRP253798	SRX8070645	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439229		NextSeq 550	555816	78332464	SRR11494550	555816	163673311
SRP253798	SRX8070644	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439227		NextSeq 550	579853	81892558	SRR11494551	579853	170323561
SRP253798	SRX8070643	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439228		NextSeq 550	437864	61310990	SRR11494552	437864	127207663
SRP253798	SRX8070642	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439226		NextSeq 550	627387	88174735	SRR11494553	627387	184010133
SRP253798	SRX8070641	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439224		NextSeq 550	579032	82441367	SRR11494554	579032	170139700
SRP253798	SRX8070640	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439225		NextSeq 550	619485	87189640	SRR11494555	619485	182193971
SRP253798	SRX8070639	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439223		NextSeq 550	507053	71289006	SRR11494556	507053	149141695
SRP253798	SRX8070638	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439222		NextSeq 550	667102	94819437	SRR11494557	667102	195954102
SRP253798	SRX8070637	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439220		NextSeq 550	646678	91178624	SRR11494558	646678	190565605
SRP253798	SRX8070636	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439221		NextSeq 550	510761	71579808	SRR11494559	510761	149832265
SRP253798	SRX8070635	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439219		NextSeq 550	633081	88938176	SRR11494560	633081	185910034
SRP253798	SRX8070634	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439218		NextSeq 550	621486	87579555	SRR11494561	621486	183101134
SRP253798	SRX8070633	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439217		NextSeq 550	635352	89473047	SRR11494562	635352	186105869
SRP253798	SRX8070632	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439216		NextSeq 550	442893	61935019	SRR11494563	442893	129007894
SRP253798	SRX8070631	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439215		NextSeq 550	103319	13146558	SRR11494564	103319	28487019
SRP253798	SRX8070630	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439214		NextSeq 550	607311	85366787	SRR11494565	607311	177732436
SRP253798	SRX8070629	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439213		NextSeq 550	665796	93463493	SRR11494566	665796	194741977
SRP253798	SRX8070628	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439212		NextSeq 550	612729	86266229	SRR11494567	612729	179724784
SRP253798	SRX8070627	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439210		NextSeq 550	570160	79639179	SRR11494568	570160	166973474
SRP253798	SRX8070626	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439211		NextSeq 550	635720	90422793	SRR11494569	635720	186901316
SRP253798	SRX8070625	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439209		NextSeq 550	653777	91706740	SRR11494570	653777	190001850
SRP253798	SRX8070624	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439208		NextSeq 550	623133	87450068	SRR11494571	623133	182094027
SRP253798	SRX8070623	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439206		NextSeq 550	663914	93608135	SRR11494572	663914	194944092
SRP253798	SRX8070622	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439207		NextSeq 550	560332	79448918	SRR11494573	560332	164347434
SRP253798	SRX8070621	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439205		NextSeq 550	606558	85646526	SRR11494574	606558	178761389
SRP253798	SRX8070620	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439204		NextSeq 550	352686	48992436	SRR11494575	352686	102599047
SRP253798	SRX8070619	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439203		NextSeq 550	614571	86034516	SRR11494576	614571	179863635
SRP253798	SRX8070618	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439202		NextSeq 550	593411	83467625	SRR11494577	593411	174334338
SRP253798	SRX8070617	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439201		NextSeq 550	602601	84853107	SRR11494578	602601	176591052
SRP253798	SRX8070616	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439200		NextSeq 550	627856	88456581	SRR11494579	627856	184565697
SRP253798	SRX8070615	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439199		NextSeq 550	572025	80305610	SRR11494580	572025	167708939
SRP253798	SRX8070614	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439198		NextSeq 550	705776	99262953	SRR11494581	705776	207552316
SRP253798	SRX8070613	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439197		NextSeq 550	630889	88464767	SRR11494582	630889	185106264
SRP253798	SRX8070612	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439196		NextSeq 550	621290	86669594	SRR11494583	621290	181182072
SRP253798	SRX8070611	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439195		NextSeq 550	604651	84745792	SRR11494584	604651	177443226
SRP253798	SRX8070610	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439194		NextSeq 550	599271	84467059	SRR11494585	599271	175982949
SRP253798	SRX8070609	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439193		NextSeq 550	164471	23016685	SRR11494586	164471	47619323
SRP253798	SRX8070608	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439192		NextSeq 550	596018	83786528	SRR11494587	596018	175040284
SRP253798	SRX8070607	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439191		NextSeq 550	597778	84453261	SRR11494588	597778	175750438
SRP253798	SRX8070606	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439190		NextSeq 550	562581	79311896	SRR11494589	562581	164808151
SRP253798	SRX8070605	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439189		NextSeq 550	539008	76255898	SRR11494590	539008	158240186
SRP253798	SRX8070604	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439188		NextSeq 550	543694	77417660	SRR11494591	543694	160142181
SRP253798	SRX8070603	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439187		NextSeq 550	589834	83002296	SRR11494592	589834	172577486
SRP253798	SRX8070602	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439186		NextSeq 550	704289	99381104	SRR11494593	704289	206277505
SRP253798	SRX8070601	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439185		NextSeq 550	613359	85792785	SRR11494594	613359	179774028
SRP253798	SRX8070600	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	2697049	Severe acute respiratory syndrome coronavirus 2	AMPLICON	VIRAL RNA	PCR	SRS6439184		NextSeq 550	559068	79935581	SRR11494595	559068	164657176
