	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
6444	SRR11494705	2020-04-08 03:05:12	2020-04-12 19:22:57	663793	192544644	663793	290	81		https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/011225/SRR11494705	SRX8070490	VIC258_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439074	SAMN14546770	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC258/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	8723537DAFD1093CF602E2CF3B277D3F	17B23D8CB3B7C5DA09DA251F96E38171
6445	SRR11494704	2020-04-08 03:01:27	2020-04-12 19:20:58	620056	181385324	620056	292	76		https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/011225/SRR11494704	SRX8070491	VIC259_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439075	SAMN14546771	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC259/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	70DC4AB979EEF994DBCF266EA3123576	BBCF9AB7E12FE81860B1D8B2AC802555
6446	SRR11494703	2020-04-08 03:07:13	2020-04-12 19:16:45	646704	189846601	646704	293	86		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/011225/SRR11494703	SRX8070492	VIC26_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439076	SAMN14546772	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC26/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	B397F4122F4BFBC851AE699C5259B154	38D681098EA0466DFE9D1AC0E61D110A
6447	SRR11494702	2020-04-08 02:59:59	2020-04-12 19:19:42	634108	186272137	634108	293	78		https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/011225/SRR11494702	SRX8070493	VIC260_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439077	SAMN14546773	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC260/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	BBA4105C5329D1D23CE1D6D06155ABB5	A06BA21AB3FAA6CBF8DDFCB200F67DD7
6448	SRR11494701	2020-04-08 03:05:12	2020-04-12 19:21:33	649917	189366667	649917	291	80		https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/011225/SRR11494701	SRX8070494	VIC261_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439078	SAMN14546774	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC261/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	11560CAB43A55A5923A794189099E036	A127DFFC1E92E4E80242EF30074377A3
6449	SRR11494700	2020-04-08 03:02:15	2020-04-12 19:13:43	282621	71033066	282621	251	24		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/011225/SRR11494700	SRX8070495	VIC262_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina iSeq 100	SRP253798	PRJNA613958		613958	SRS6439079	SAMN14546775	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC262/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	EF2CBABC0296B047F57B67AF418140E0	D26335E5E8731B74D6B26BB09BF4F522
6450	SRR11494699	2020-04-08 02:59:59	2020-04-12 19:13:43	506148	147590495	506148	291	62		https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/011225/SRR11494699	SRX8070496	VIC263_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439080	SAMN14546776	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC263/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	46C6B9095E4B79E3EDD67646FA1FE74E	6E9AF85EC85A2B41526488F7804721C7
6451	SRR11494698	2020-04-08 03:07:13	2020-04-12 19:13:53	484504	141972593	484504	293	59		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/011225/SRR11494698	SRX8070497	VIC264_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439081	SAMN14546777	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC264/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	0D1B8B0512D35DCE309415B24D6C2B80	9CD0221C85450B9437B2FBE004AFA2AE
6452	SRR11494696	2020-04-08 03:05:12	2020-04-12 19:50:17	383985	113103297	383985	294	48		https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/011225/SRR11494696	SRX8070499	VIC265_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439083	SAMN14546778	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC265/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	4101273C630432F523A1F7EA3C8A3BA5	3DE282B0E774CC82DB1A94435A26D4CE
6453	SRR11494695	2020-04-08 02:59:59	2020-04-12 19:13:55	329332	95930418	329332	291	40		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/011225/SRR11494695	SRX8070500	VIC266_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439084	SAMN14546779	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC266/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	DBDA42EEDB530EC196132571EB49FC18	5F1751BFA795B4B7DEAFD0EC7AC2FAB9
6454	SRR11494694	2020-04-08 02:59:59	2020-04-12 19:19:17	553254	161731772	553254	292	68		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494694	SRX8070501	VIC267_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439085	SAMN14546780	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC267/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	4A292CECA2199D2FD565F33FBA30DEEB	98AA4136438C4F61C8F0A84B864FDB41
6455	SRR11494693	2020-04-08 03:02:15	2020-04-12 19:14:43	460574	134390793	460574	291	56		https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/011225/SRR11494693	SRX8070502	VIC268_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439086	SAMN14546781	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC268/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	E9D5960C49ED6E3C44CE93FF75FD654B	BDC87488EAE32F93ECD5170951FA86ED
6456	SRR11494692	2020-04-08 02:59:59	2020-04-12 19:13:50	432016	127036955	432016	294	53		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/011225/SRR11494692	SRX8070503	VIC269_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439087	SAMN14546782	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC269/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	29DE6358F9FB12D2D817F4C1B0126A44	D849BF2C4774B0DB690563DB903058B3
6457	SRR11494691	2020-04-08 03:05:12	2020-04-12 19:15:01	606889	178838086	606889	294	82		https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/011225/SRR11494691	SRX8070504	VIC27_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439088	SAMN14546783	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC27/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	E58A5600B7F24725F522AB2E525C439F	4C5D9BA12E283A0712E05ACAD350F7D6
6458	SRR11494690	2020-04-08 03:02:15	2020-04-12 19:13:04	406426	119114546	406426	293	50		https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/011225/SRR11494690	SRX8070505	VIC270_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439089	SAMN14546784	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC270/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	A102A0B9E89346C13A571FDFBCF3E476	D147B405C6B25179B62A88E0770543C3
6459	SRR11494689	2020-04-08 03:05:12	2020-04-12 19:13:55	498476	144519365	498476	289	61		https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/011225/SRR11494689	SRX8070506	VIC271_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439090	SAMN14546785	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC271/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	0EF6078DD348E2F3A69CF9DF7793C57A	D4D0BF9F4636E393CA299191C39428D3
6460	SRR11494688	2020-04-08 03:02:15	2020-04-12 19:13:12	407786	99980360	407786	245	34		https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/011225/SRR11494688	SRX8070507	VIC272_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina iSeq 100	SRP253798	PRJNA613958		613958	SRS6439091	SAMN14546786	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC272/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	913F1A9953AF8495658FAB793B1AD639	8E6C88819C596DDF2D5C6AF94B34987C
6461	SRR11494687	2020-04-08 03:01:27	2020-04-12 19:14:36	615906	179260187	615906	291	75		https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/011225/SRR11494687	SRX8070508	VIC273_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439092	SAMN14546787	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC273/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	77E0213ED8BA07E47E9872FBC09E95A8	AD07D74A14887948969CD1EE7E0BCC60
6462	SRR11494685	2020-04-08 03:04:31	2020-04-12 19:14:54	646108	188598558	646108	291	79		https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/011225/SRR11494685	SRX8070510	VIC274_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439094	SAMN14546788	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC274/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	5EB03D7BFB846D1BC19D67ED0B66FD07	1C19E478B507B5C9CEF359BD23D30F38
6463	SRR11494684	2020-04-08 02:58:36	2020-04-12 19:14:00	648068	188375321	648068	290	79		https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/011225/SRR11494684	SRX8070511	VIC275_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439095	SAMN14546789	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC275/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	09D20FAAAB99A1BF901168B8A8C38735	6CDE2D43083CE4EC6EEDB633E01AE7B4
6464	SRR11494683	2020-04-08 03:09:31	2020-04-12 19:13:08	598944	173077356	598944	288	73		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/011225/SRR11494683	SRX8070512	VIC276_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439096	SAMN14546790	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC276/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	70BE1B0B32B66CCDCEF61A988AC34BAD	FB431A8F3D39D5D0BB746DAA0440EDFE
6465	SRR11494682	2020-04-08 02:58:36	2020-04-12 19:14:30	645768	188510386	645768	291	79		https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/011225/SRR11494682	SRX8070513	VIC277_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439097	SAMN14546791	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC277/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	B0F169886E062186B5C089829C781FAC	125272FF824AAF1ABECF277BFB772DCD
6466	SRR11494681	2020-04-08 03:07:13	2020-04-12 19:13:54	630497	184693909	630497	292	77		https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/011225/SRR11494681	SRX8070514	VIC278_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439098	SAMN14546792	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC278/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	8ACFEA56B646B564E692F2804929D247	6A891761DE4561A3A0182788F0F92FB9
6467	SRR11494680	2020-04-08 03:06:39	2020-04-12 19:12:02	620419	181747061	620419	292	76		https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/011225/SRR11494680	SRX8070515	VIC279_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439100	SAMN14546793	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC279/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	20D65C98000AEEEDE83E4737005F1A79	CD1521582A52DF374736D9A386E08E8F
6468	SRR11494679	2020-04-08 03:04:31	2020-04-12 19:20:06	642300	188665590	642300	293	86		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494679	SRX8070516	VIC28_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439099	SAMN14546794	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC28/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	470ED633D321B61934822DD9A3152D51	0DA12FF275B0A50DC900B203936B6CA8
6469	SRR11494678	2020-04-08 03:06:39	2020-04-12 19:14:12	665378	192742636	665378	289	81		https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/011225/SRR11494678	SRX8070517	VIC280_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439101	SAMN14546795	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC280/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	C801C3EEA2646856D0473851378A2510	A83908384E4F0A0CDF14C1B523240466
6470	SRR11494677	2020-04-08 03:01:27	2020-04-12 19:14:29	425089	104370250	425089	245	35		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494677	SRX8070518	VIC281_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina iSeq 100	SRP253798	PRJNA613958		613958	SRS6439102	SAMN14546796	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC281/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	4798EF331CF0C8AC743531CD0F038966	F32D2E3C190B75F3FD077EA6902F1688
6471	SRR11494676	2020-04-08 02:58:36	2020-04-12 19:13:23	361890	91874346	361890	253	31		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494676	SRX8070519	VIC282_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina iSeq 100	SRP253798	PRJNA613958		613958	SRS6439103	SAMN14546797	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC282/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	6606F834F3856B5328C28BB4741F5E53	4BCAE9B810E29FEB5B81B20D670C83DB
6472	SRR11494673	2020-04-08 03:04:31	2020-04-12 19:14:52	670988	196378827	670988	292	83		https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/011225/SRR11494673	SRX8070522	VIC283_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439106	SAMN14546798	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC283/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	74A44E48F9914F4FA6B358060CB6998C	87382B9977453A4356C42FB4213BB8E8
6473	SRR11494672	2020-04-08 03:04:31	2020-04-12 19:14:13	433296	126960212	433296	293	54		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494672	SRX8070523	VIC284_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439107	SAMN14546799	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC284/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	2381488C4CCE5710B98C093D571FE649	F1A1573C21C604A4CE53F0BBAC9FF2ED
6474	SRR11494671	2020-04-08 02:58:36	2020-04-12 19:14:04	574380	167533809	574380	291	70		https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/011225/SRR11494671	SRX8070524	VIC285_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439108	SAMN14546800	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC285/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	4FED707C30C2F57E02D694EC458D0A9C	08C02204765641A3C1AFAF8AFBFD527D
6475	SRR11494670	2020-04-08 02:58:36	2020-04-12 19:13:24	631165	183322825	631165	290	77		https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/011225/SRR11494670	SRX8070525	VIC286_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439109	SAMN14546801	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC286/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	5C7A234E2969F560FA1793498A73394C	ADAE058FE0ACA20C1FE1C4F60DDC98AA
6476	SRR11494669	2020-04-08 03:06:39	2020-04-12 19:16:33	608561	177606042	608561	291	75		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494669	SRX8070526	VIC287_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439111	SAMN14546802	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC287/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	5208F75C706E2DF7092C0639BE321FC9	086161E9B293EC1EC1419785A99F61A0
6477	SRR11494668	2020-04-08 03:04:31	2020-04-12 19:13:26	587973	172400136	587973	293	73		https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/011225/SRR11494668	SRX8070527	VIC288_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439110	SAMN14546803	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC288/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	C9ECE98B0765251A95567D3FBF07AE9D	5D1AA2DF3ADD9CBE1023AE3E709EC5C0
6478	SRR11494667	2020-04-08 03:04:31	2020-04-12 19:12:43	581304	170666647	581304	293	72		https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/011225/SRR11494667	SRX8070528	VIC289_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439112	SAMN14546804	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC289/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	3E8C993017E120422F3929026D045EFA	ADFBCF91919634C9236064964F196565
6479	SRR11494666	2020-04-08 02:58:36	2020-04-12 19:12:03	625430	182954337	625430	292	83		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494666	SRX8070529	VIC29_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439113	SAMN14546805	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC29/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	98278859546A27D2E8F8B53A6493F44B	09056A47BF27F1C67F29F6D02DDE63FF
6480	SRR11494665	2020-04-08 02:57:27	2020-04-12 19:06:58	3686	1004195	3686	272	0		https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/011225/SRR11494665	SRX8070530	VIC290_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439114	SAMN14546806	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC290/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	2FBC94B297595B4D95B0C7C6E80CB0A6	0619ABD1585A8116E9EDAA31F4B3DC37
6481	SRR11494664	2020-04-08 03:01:27	2020-04-12 19:21:45	971016	197410429	971016	203	71		https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/011225/SRR11494664	SRX8070531	VIC291_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina iSeq 100	SRP253798	PRJNA613958		613958	SRS6439115	SAMN14546807	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC291/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	223F476EBCF3F90CBA2A4132360668AE	1669DDFC115B08D380907CD3148B6995
6482	SRR11494662	2020-04-08 03:06:39	2020-04-12 19:16:33	641974	185671506	641974	289	78		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494662	SRX8070533	VIC292_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439117	SAMN14546808	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC292/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	997D245E4F2BF85B8345E70359D04E97	037D8E5CA2A0997CF02D795CF84828CE
6483	SRR11494661	2020-04-08 03:02:15	2020-04-12 19:13:56	649219	190455651	649219	293	80		https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/011225/SRR11494661	SRX8070534	VIC293_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	NextSeq 550	SRP253798	PRJNA613958		613958	SRS6439118	SAMN14546809	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC293/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	9D4C7BBCB9C7B1D0A0E8EC81D79FF310	C198CFDF235D722C8DDEF6DE42FEF58D
6484	SRR11494660	2020-04-08 02:57:27	2020-04-12 19:13:53	441859	107789403	441859	243	37		https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/011225/SRR11494660	SRX8070535	VIC294_illumina	AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina iSeq 100	SRP253798	PRJNA613958		613958	SRS6439119	SAMN14546810	simple	2697049	Severe acute respiratory syndrome coronavirus 2	hCoV-19/Australia/VIC294/2020							no					THE PETER DOHERTY INSTITUTE FOR INFECTION AND IMMUNITY	SRA1063284		public	F2C11C8A9F3F717C1FA0EE81045AA59A	82BC9A677BE970FC97F7CE82D4163828
